epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,1364.96,1.7344,2.11797,1.15211,0.99206,0.58219,0.51702,0.51659,0.20242,0.51573,0.42034,0.44769,0.14048,1.94024,2.32832,1.24694,1.04444,0.0011684,0.0011684,0.0011684
23,1424.95,1.74481,2.09128,1.14689,0.995,0.59649,0.51828,0.53844,0.22385,0.51497,0.43253,0.47085,0.17155,1.87746,2.13486,1.22839,1.02511,0.0011288,0.0011288,0.0011288
24,1484.85,1.73212,2.09725,1.1514,1.00283,0.58398,0.49096,0.49528,0.18662,0.49655,0.39218,0.415,0.12935,1.98574,2.41897,1.30961,1.06369,0.0010892,0.0010892,0.0010892
25,1545.47,1.74121,2.09498,1.16098,0.99712,0.60824,0.51744,0.52356,0.22364,0.51983,0.43758,0.45088,0.16367,1.77103,2.16608,1.26417,1.00598,0.0010496,0.0010496,0.0010496
26,1605.34,1.72166,2.06982,1.15182,0.98958,0.6055,0.5166,0.5224,0.23103,0.56903,0.47373,0.50946,0.19513,1.72712,2.16165,1.2019,1.0076,0.00101,0.00101,0.00101
27,1665.11,1.69093,2.0426,1.11105,0.98814,0.59661,0.51164,0.50505,0.19583,0.50914,0.43842,0.42862,0.13512,1.92976,2.34669,1.2559,1.046,0.0009704,0.0009704,0.0009704
28,1725.28,1.68094,2.03279,1.11469,0.9868,0.57111,0.45954,0.45247,0.16216,0.47716,0.37158,0.35861,0.10108,2.08056,2.83742,1.28143,1.0767,0.0009308,0.0009308,0.0009308
29,1785.8,1.68415,2.03362,1.09838,0.97848,0.57167,0.5145,0.50788,0.19835,0.48926,0.40858,0.41892,0.13517,1.99621,2.65469,1.27061,1.05354,0.0008912,0.0008912,0.0008912
30,1845.86,1.6354,1.97738,1.07929,0.9802,0.58232,0.50609,0.49668,0.19442,0.51826,0.4174,0.42154,0.14269,2.00918,2.66865,1.23626,1.07314,0.0008516,0.0008516,0.0008516
31,1905.8,1.63301,1.96704,1.0654,0.97634,0.58742,0.52249,0.51337,0.22304,0.55653,0.47667,0.49391,0.1893,1.76524,2.0109,1.26883,1.02319,0.000812,0.000812,0.000812
32,1965.14,1.6286,1.94171,1.08133,0.97093,0.60217,0.51155,0.5244,0.20867,0.48512,0.43169,0.43398,0.14587,1.88586,2.34161,1.23178,1.0308,0.0007724,0.0007724,0.0007724
33,2024.82,1.58693,1.88795,1.03964,0.96638,0.61218,0.52753,0.52607,0.21891,0.54002,0.46028,0.47241,0.17444,1.81842,2.12612,1.18714,1.0222,0.0007328,0.0007328,0.0007328
34,2085.24,1.57411,1.87669,1.03372,0.96002,0.54701,0.47499,0.45752,0.17082,0.45468,0.38672,0.37125,0.1138,2.10681,2.85371,1.25298,1.08614,0.0006932,0.0006932,0.0006932
35,2145.04,1.56555,1.84035,1.02255,0.95778,0.62859,0.55205,0.57499,0.24825,0.56903,0.49894,0.53609,0.20452,1.74697,1.93795,1.15936,1.00359,0.0006536,0.0006536,0.0006536
36,2204.61,1.52493,1.81839,1.00386,0.95241,0.58164,0.50021,0.47898,0.18469,0.49906,0.39765,0.38675,0.1215,2.08436,2.72441,1.19847,1.09327,0.000614,0.000614,0.000614
37,2264.57,1.55343,1.85599,1.02223,0.95744,0.61445,0.53459,0.53056,0.22473,0.55857,0.48886,0.49178,0.18767,1.78544,2.13622,1.20827,1.01794,0.0005744,0.0005744,0.0005744
38,2324.44,1.5368,1.79041,1.00113,0.95619,0.5938,0.46448,0.4737,0.17045,0.47368,0.37957,0.36611,0.11337,2.162,2.78941,1.24539,1.09744,0.0005348,0.0005348,0.0005348
39,2384.8,1.51037,1.78603,0.97866,0.94602,0.62233,0.55149,0.56499,0.25564,0.58731,0.5124,0.54442,0.22965,1.69731,2.0131,1.14774,1.00161,0.0004952,0.0004952,0.0004952
40,2444.1,1.51544,1.79183,0.99901,0.94431,0.62343,0.52165,0.51945,0.21183,0.52857,0.43758,0.43331,0.14878,1.8879,2.334,1.17299,1.03613,0.0004556,0.0004556,0.0004556
41,2501.9,1.53685,1.82658,1.04835,0.96785,0.66019,0.5578,0.56656,0.24777,0.61641,0.52081,0.54004,0.22103,1.69704,1.96678,1.13074,1.00393,0.000416,0.000416,0.000416
42,2556.05,1.51345,1.78332,1.01329,0.95517,0.63307,0.54771,0.54292,0.2279,0.56848,0.46183,0.48264,0.17933,1.81721,2.20024,1.17687,1.02358,0.0003764,0.0003764,0.0003764
43,2609.48,1.50321,1.79784,0.99151,0.95406,0.63639,0.56999,0.56961,0.25066,0.55543,0.51992,0.52155,0.21176,1.66744,1.91345,1.13589,0.9948,0.0003368,0.0003368,0.0003368
44,2662.65,1.48924,1.76547,0.97601,0.9464,0.63429,0.55864,0.55536,0.23964,0.56466,0.49811,0.5018,0.18953,1.73947,2.12611,1.1316,1.0046,0.0002972,0.0002972,0.0002972
45,2717.16,1.47675,1.7384,0.9763,0.94414,0.64392,0.57503,0.58481,0.25549,0.56775,0.53678,0.54272,0.21566,1.68184,1.92371,1.10861,0.9929,0.0002576,0.0002576,0.0002576
46,2770.99,1.4527,1.72193,0.95855,0.9385,0.63036,0.5663,0.55581,0.25014,0.58703,0.53298,0.54683,0.22999,1.69402,1.93718,1.12593,1.00237,0.000218,0.000218,0.000218
47,2824.39,1.44479,1.70089,0.94046,0.9369,0.62961,0.56536,0.55584,0.24587,0.59272,0.49222,0.53131,0.21534,1.73313,2.00028,1.14361,1.01707,0.0001784,0.0001784,0.0001784
48,2876.53,1.43907,1.67657,0.93341,0.93937,0.6381,0.55948,0.56319,0.24975,0.57183,0.51871,0.53038,0.21259,1.69313,1.94711,1.11783,1.00169,0.0001388,0.0001388,0.0001388
49,2929.98,1.42259,1.67103,0.93122,0.93031,0.63235,0.562,0.56079,0.25267,0.56438,0.52291,0.53277,0.21779,1.70559,1.9959,1.11267,1.00082,9.92e-05,9.92e-05,9.92e-05
50,2983.7,1.42256,1.66038,0.9158,0.92919,0.64275,0.56417,0.5676,0.25247,0.56368,0.50189,0.52488,0.21439,1.72229,2.02211,1.11638,1.00939,5.96e-05,5.96e-05,5.96e-05
