epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,1620.84,1.75328,2.10064,1.16015,0.98476,0.59937,0.50815,0.52236,0.22572,0.55863,0.43052,0.49313,0.18337,1.93583,2.17472,1.19093,1.05743,0.0009704,0.0009704,0.0009704
28,1681.33,1.74081,2.12441,1.14073,0.98266,0.54432,0.47674,0.48374,0.18888,0.47982,0.36059,0.40625,0.13166,2.09573,2.35714,1.30436,1.08742,0.0009308,0.0009308,0.0009308
29,1740.45,1.71773,2.10543,1.13773,0.98299,0.55223,0.48382,0.48679,0.19829,0.51253,0.40374,0.4474,0.16011,2.008,2.23778,1.27821,1.07956,0.0008912,0.0008912,0.0008912
30,1799.8,1.68872,2.06518,1.11527,0.97101,0.60214,0.52593,0.54534,0.23701,0.55497,0.45719,0.51296,0.19107,1.90355,2.12183,1.17661,1.04522,0.0008516,0.0008516,0.0008516
31,1859.51,1.71864,2.082,1.11538,0.98242,0.55868,0.49244,0.49244,0.19656,0.50599,0.39822,0.44506,0.15034,2.07732,2.2439,1.24092,1.0807,0.000812,0.000812,0.000812
32,1919.09,1.68817,2.04724,1.10754,0.98016,0.59834,0.52593,0.54167,0.23879,0.54243,0.44643,0.49589,0.18691,1.83479,2.14047,1.14636,1.03424,0.0007724,0.0007724,0.0007724
33,1978.12,1.6893,2.0515,1.08568,0.97778,0.57881,0.50459,0.52286,0.20779,0.50803,0.41422,0.46601,0.16144,2.01684,2.22295,1.20433,1.08236,0.0007328,0.0007328,0.0007328
34,2036.99,1.67976,2.04294,1.08764,0.97222,0.59081,0.53778,0.54382,0.2236,0.55556,0.45482,0.50048,0.17124,2.00565,2.30551,1.17814,1.07891,0.0006932,0.0006932,0.0006932
35,2096.02,1.64349,2.01109,1.05969,0.96063,0.60545,0.51615,0.54713,0.23293,0.49061,0.4243,0.46997,0.17593,1.94594,2.10245,1.164,1.05569,0.0006536,0.0006536,0.0006536
36,2155.5,1.66065,2.02,1.06253,0.96601,0.61972,0.5203,0.55277,0.2323,0.56322,0.43213,0.49543,0.17695,1.93577,2.11605,1.15966,1.05846,0.000614,0.000614,0.000614
37,2214.85,1.64396,2.00133,1.0484,0.96175,0.6082,0.52563,0.53925,0.22902,0.54329,0.45539,0.50168,0.18188,1.94236,2.1978,1.15985,1.05703,0.0005744,0.0005744,0.0005744
38,2273.57,1.64382,2.00445,1.05489,0.9635,0.62002,0.53274,0.54859,0.23075,0.58486,0.43437,0.50262,0.17266,1.97394,2.27516,1.13839,1.07173,0.0005348,0.0005348,0.0005348
39,2331.94,1.60728,1.96208,1.03377,0.95382,0.58094,0.54578,0.53483,0.23419,0.53594,0.46572,0.50144,0.18575,1.86934,2.14121,1.15333,1.03743,0.0004952,0.0004952,0.0004952
40,2390.73,1.60496,1.96103,1.02958,0.95281,0.62455,0.55259,0.56044,0.24779,0.5428,0.48178,0.5217,0.20902,1.84155,2.10431,1.13215,1.02892,0.0004556,0.0004556,0.0004556
41,2448.43,1.62004,2.0394,1.06559,0.97257,0.60595,0.55615,0.56318,0.25957,0.58745,0.5203,0.56511,0.24104,1.78752,1.94781,1.10964,1.01884,0.000416,0.000416,0.000416
42,2502.62,1.59084,1.95429,1.03936,0.96574,0.63056,0.57398,0.5739,0.25715,0.60038,0.5177,0.55794,0.22089,1.80743,2.05328,1.08741,1.02823,0.0003764,0.0003764,0.0003764
43,2556.69,1.58261,1.91119,1.01705,0.95814,0.63463,0.57244,0.57199,0.25069,0.58858,0.5123,0.54911,0.21389,1.82625,2.11412,1.09861,1.03383,0.0003368,0.0003368,0.0003368
44,2610.2,1.54185,1.87205,0.98826,0.95314,0.64511,0.56889,0.57844,0.25811,0.59223,0.49837,0.55338,0.22751,1.81975,1.95878,1.09282,1.03373,0.0002972,0.0002972,0.0002972
45,2663.2,1.54967,1.84411,1.01729,0.95633,0.64911,0.57541,0.5752,0.24725,0.60327,0.49185,0.53945,0.20531,1.86242,2.16959,1.10174,1.04907,0.0002576,0.0002576,0.0002576
46,2717.1,1.52338,1.8174,0.97113,0.94964,0.65614,0.5795,0.58746,0.26454,0.59103,0.52089,0.56359,0.2334,1.79011,1.9732,1.08374,1.02661,0.000218,0.000218,0.000218
47,2771.05,1.50421,1.80036,0.96821,0.94674,0.65165,0.58199,0.59292,0.27242,0.61664,0.53037,0.58807,0.25346,1.74949,1.93115,1.06268,1.02254,0.0001784,0.0001784,0.0001784
48,2824.99,1.48356,1.75667,0.95147,0.94432,0.65703,0.58861,0.59623,0.27351,0.61401,0.53807,0.58948,0.25465,1.75443,1.92112,1.05875,1.01688,0.0001388,0.0001388,0.0001388
49,2878.34,1.45813,1.73353,0.94128,0.93334,0.65208,0.5892,0.59231,0.2667,0.60093,0.5357,0.5763,0.23642,1.7941,1.9962,1.06989,1.02511,9.92e-05,9.92e-05,9.92e-05
50,2931.82,1.45057,1.73692,0.93411,0.93235,0.66917,0.58519,0.59448,0.2713,0.61432,0.52978,0.57918,0.24455,1.76814,1.95854,1.06595,1.02103,5.96e-05,5.96e-05,5.96e-05
