epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,688.905,1.94192,2.2833,1.32095,1.05445,0.45968,0.39458,0.36115,0.12839,0.42587,0.38358,0.35542,0.10994,2.15898,2.58016,1.57854,1.12381,0.001604,0.001604,0.001604
12,749.382,1.91785,2.2488,1.32434,1.04673,0.39658,0.39775,0.33959,0.13077,0.36852,0.37378,0.32109,0.10128,2.02147,2.37166,1.59655,1.08313,0.0015644,0.0015644,0.0015644
13,809.615,1.91098,2.26242,1.30058,1.05195,0.49638,0.38454,0.37484,0.1279,0.43847,0.32143,0.30812,0.08713,2.12166,2.53221,1.48795,1.10338,0.0015248,0.0015248,0.0015248
14,869.771,1.89108,2.21486,1.27806,1.04005,0.49324,0.43004,0.41868,0.17702,0.48426,0.42221,0.4255,0.15304,1.9104,2.36642,1.31669,1.04218,0.0014852,0.0014852,0.0014852
15,931.268,1.866,2.19084,1.26454,1.0351,0.47115,0.43982,0.39835,0.16318,0.45123,0.41879,0.40719,0.13491,2.01082,2.40955,1.37546,1.08725,0.0014456,0.0014456,0.0014456
16,994.287,1.86309,2.19997,1.25637,1.02974,0.50646,0.40753,0.39261,0.15424,0.4943,0.39775,0.40139,0.13781,2.0362,2.45147,1.36694,1.10546,0.001406,0.001406,0.001406
17,1055.85,1.85402,2.18458,1.24525,1.02579,0.53102,0.45059,0.43924,0.18129,0.5117,0.41536,0.4138,0.14489,1.91695,2.47744,1.31949,1.06356,0.0013664,0.0013664,0.0013664
18,1117.68,1.84323,2.21015,1.25862,1.01778,0.43478,0.38943,0.33371,0.12984,0.42525,0.37182,0.34421,0.11769,1.99045,2.41582,1.5875,1.10758,0.0013268,0.0013268,0.0013268
19,1178.24,1.84059,2.2157,1.21532,1.02438,0.47227,0.38845,0.37774,0.14,0.41456,0.35024,0.34946,0.11237,2.14117,2.38693,1.56383,1.09736,0.0012872,0.0012872,0.0012872
20,1238.35,1.82357,2.17185,1.22031,1.01588,0.49091,0.41279,0.39767,0.15964,0.48989,0.41194,0.43242,0.15894,1.98756,2.31869,1.51226,1.07377,0.0012476,0.0012476,0.0012476
21,1298.39,1.82484,2.1835,1.21668,1.01482,0.48977,0.42417,0.40668,0.1693,0.50196,0.39841,0.40637,0.1396,1.9863,2.45918,1.36614,1.07837,0.001208,0.001208,0.001208
22,1359.48,1.79059,2.13609,1.18049,1.00934,0.52303,0.43053,0.42896,0.17611,0.49112,0.40802,0.42046,0.13322,1.94944,2.55151,1.32438,1.06711,0.0011684,0.0011684,0.0011684
23,1420.47,1.76585,2.13665,1.18062,1.00813,0.47056,0.38014,0.37255,0.13358,0.35771,0.38503,0.34217,0.109,2.21224,2.39563,1.49155,1.14266,0.0011288,0.0011288,0.0011288
24,1481.18,1.7633,2.12526,1.16122,0.99932,0.51201,0.47994,0.448,0.18808,0.51734,0.4501,0.46335,0.16675,1.92515,2.39198,1.31836,1.05715,0.0010892,0.0010892,0.0010892
25,1541.84,1.76634,2.11699,1.16658,1.00305,0.4668,0.40313,0.37852,0.14694,0.43718,0.38601,0.37122,0.11678,2.03081,2.58063,1.44708,1.07928,0.0010496,0.0010496,0.0010496
26,1604.21,1.75565,2.08843,1.15668,0.99503,0.54978,0.48152,0.46561,0.1948,0.54134,0.45401,0.46261,0.15944,1.9209,2.35617,1.28445,1.05012,0.00101,0.00101,0.00101
27,1665.45,1.74925,2.10456,1.151,1.00109,0.42888,0.41258,0.35797,0.13084,0.42709,0.38014,0.36566,0.11099,2.11769,2.44218,1.45942,1.11879,0.0009704,0.0009704,0.0009704
28,1726.24,1.74585,2.09973,1.1436,0.99404,0.49921,0.4002,0.40265,0.15057,0.43147,0.35714,0.36873,0.11889,2.10638,2.29857,1.45417,1.10437,0.0009308,0.0009308,0.0009308
29,1788.85,1.72632,2.0714,1.14334,0.99595,0.50434,0.39873,0.38209,0.15069,0.48716,0.36008,0.36973,0.11795,2.08086,2.58643,1.38402,1.09259,0.0008912,0.0008912,0.0008912
30,1850.33,1.72778,2.0707,1.13082,0.99222,0.51642,0.43395,0.43523,0.17594,0.50264,0.38748,0.42962,0.14669,1.99337,2.36359,1.30956,1.07281,0.0008516,0.0008516,0.0008516
31,1911.67,1.73502,2.10424,1.12687,0.9889,0.51448,0.44521,0.43413,0.17324,0.53379,0.40362,0.43749,0.15033,1.99991,2.35695,1.29626,1.0751,0.000812,0.000812,0.000812
32,1973.95,1.70188,2.06188,1.11603,0.98312,0.49229,0.43982,0.41155,0.18048,0.50879,0.43542,0.44056,0.1567,1.90219,2.4565,1.31533,1.05809,0.0007724,0.0007724,0.0007724
33,2034.95,1.70456,2.0467,1.10646,0.98732,0.52119,0.44765,0.44943,0.185,0.52016,0.40264,0.43926,0.14492,1.91799,2.34692,1.29996,1.04849,0.0007328,0.0007328,0.0007328
34,2096,1.70138,2.03175,1.08237,0.97755,0.53867,0.47798,0.47983,0.2017,0.51622,0.4239,0.44807,0.16116,1.84732,2.17069,1.24842,1.02984,0.0006932,0.0006932,0.0006932
35,2157.67,1.67759,2.02759,1.07101,0.97546,0.50006,0.41096,0.40842,0.15366,0.48031,0.36155,0.397,0.12616,2.11738,2.24904,1.39962,1.10203,0.0006536,0.0006536,0.0006536
36,2218.98,1.68751,2.02325,1.07923,0.97689,0.54981,0.46126,0.44671,0.18588,0.52406,0.43053,0.44387,0.15907,1.91023,2.40835,1.29449,1.04815,0.000614,0.000614,0.000614
37,2280.6,1.64448,1.99246,1.06528,0.9696,0.52464,0.48092,0.44681,0.19811,0.5239,0.50714,0.50156,0.19544,1.82556,2.10599,1.22357,1.04763,0.0005744,0.0005744,0.0005744
38,2342.9,1.62846,1.95672,1.03317,0.96804,0.45438,0.41879,0.36713,0.13959,0.42755,0.34002,0.32692,0.09963,2.14236,2.99797,1.42754,1.11723,0.0005348,0.0005348,0.0005348
39,2404.79,1.63995,1.99425,1.04205,0.97268,0.50631,0.46282,0.43599,0.16953,0.44607,0.38258,0.3889,0.12191,2.03547,2.73777,1.30524,1.06355,0.0004952,0.0004952,0.0004952
40,2465.86,1.6303,1.94461,1.02363,0.96433,0.55088,0.47554,0.46947,0.20388,0.53421,0.4775,0.48966,0.18414,1.82057,2.10549,1.21695,1.02008,0.0004556,0.0004556,0.0004556
41,2524.85,1.6425,1.98362,1.06653,0.98839,0.53127,0.43249,0.42166,0.15892,0.4698,0.3909,0.39298,0.12317,2.11963,2.73927,1.29483,1.12566,0.000416,0.000416,0.000416
42,2580.03,1.60549,1.91952,1.04871,0.97651,0.5235,0.50309,0.46972,0.20193,0.50767,0.49658,0.48255,0.18731,1.87113,2.20287,1.21948,1.05078,0.0003764,0.0003764,0.0003764
43,2635.07,1.58255,1.88195,1.02279,0.9689,0.52393,0.50098,0.47338,0.21982,0.5545,0.51859,0.52844,0.2171,1.71382,2.02993,1.19153,1.00757,0.0003368,0.0003368,0.0003368
44,2690.73,1.57939,1.87369,1.02204,0.96847,0.53152,0.43738,0.43256,0.17671,0.49001,0.38796,0.39807,0.12713,1.98525,2.92069,1.23259,1.05665,0.0002972,0.0002972,0.0002972
45,2746.43,1.56056,1.86299,1.01757,0.96805,0.54132,0.48141,0.46039,0.20187,0.54217,0.46918,0.48855,0.18785,1.82015,2.20366,1.1909,1.04047,0.0002576,0.0002576,0.0002576
46,2801.32,1.53691,1.81773,0.99485,0.95566,0.55645,0.49022,0.4823,0.21949,0.54847,0.50538,0.51823,0.20302,1.7725,2.1252,1.15749,1.02057,0.000218,0.000218,0.000218
47,2854.95,1.52712,1.80484,0.98599,0.95385,0.53439,0.49902,0.4731,0.21061,0.55472,0.48386,0.50213,0.1988,1.77457,2.16115,1.17857,1.02169,0.0001784,0.0001784,0.0001784
48,2908.87,1.51226,1.79282,0.9676,0.94759,0.55608,0.50098,0.49454,0.23082,0.56308,0.50636,0.53144,0.21873,1.70656,2.02844,1.14596,1.00082,0.0001388,0.0001388,0.0001388
49,2963.32,1.48905,1.74899,0.95214,0.95235,0.52571,0.48581,0.45848,0.20287,0.522,0.48239,0.48463,0.18403,1.82249,2.36664,1.16226,1.03599,9.92e-05,9.92e-05,9.92e-05
50,3017.81,1.48972,1.76163,0.95212,0.94357,0.5362,0.50294,0.48666,0.21508,0.55903,0.49184,0.50945,0.20157,1.8019,2.09584,1.16748,1.02581,5.96e-05,5.96e-05,5.96e-05
