epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,1709.18,1.7467,2.14335,1.15169,0.9991,0.57389,0.47625,0.49741,0.18564,0.51913,0.39681,0.44669,0.14122,2.09714,2.32703,1.33476,1.07864,0.0009704,0.0009704,0.0009704
28,1772.94,1.73107,2.11332,1.14715,0.99626,0.63191,0.48059,0.50205,0.18569,0.51183,0.38041,0.40639,0.12973,2.04994,2.35147,1.28043,1.0597,0.0009308,0.0009308,0.0009308
29,1833.57,1.74253,2.09726,1.15969,0.99594,0.63003,0.51752,0.5305,0.22489,0.56256,0.47354,0.47978,0.17277,1.83331,2.22138,1.23521,1.00982,0.0008912,0.0008912,0.0008912
30,1894.21,1.7066,2.10041,1.13079,0.99555,0.56791,0.45229,0.45979,0.17442,0.50004,0.41404,0.43924,0.15377,2.12845,2.25551,1.33052,1.09639,0.0008516,0.0008516,0.0008516
31,1955.53,1.70964,2.08061,1.13048,0.99809,0.55933,0.46898,0.44845,0.16465,0.5257,0.41418,0.42052,0.1323,2.09787,2.3753,1.35253,1.09243,0.000812,0.000812,0.000812
32,2020.91,1.6969,2.08426,1.11255,0.98949,0.59786,0.50245,0.49925,0.20076,0.53991,0.44599,0.46417,0.15819,1.96018,2.29649,1.25414,1.04244,0.0007724,0.0007724,0.0007724
33,2083.29,1.6752,2.07347,1.10801,0.98252,0.58694,0.49769,0.50107,0.21093,0.54531,0.44178,0.46193,0.15905,1.92101,2.20458,1.30149,1.03209,0.0007328,0.0007328,0.0007328
34,2143.93,1.66471,2.03208,1.09541,0.98171,0.58678,0.49517,0.48843,0.1872,0.52316,0.43758,0.43602,0.14387,2.01217,2.32682,1.28736,1.06267,0.0006932,0.0006932,0.0006932
35,2206.61,1.64736,2.01447,1.06314,0.97263,0.62984,0.51072,0.51941,0.20441,0.55475,0.46036,0.47948,0.16683,1.96024,2.2267,1.25695,1.05055,0.0006536,0.0006536,0.0006536
36,2268.32,1.65585,2.04269,1.0784,0.97223,0.58814,0.47835,0.48201,0.18645,0.55199,0.4422,0.47405,0.15377,2.08874,2.37709,1.3129,1.11031,0.000614,0.000614,0.000614
37,2328.99,1.63008,2.0161,1.05998,0.97569,0.64122,0.5103,0.54509,0.22925,0.56509,0.44725,0.49183,0.17909,1.84584,2.2192,1.20533,1.02025,0.0005744,0.0005744,0.0005744
38,2390.85,1.62694,1.97226,1.05637,0.97603,0.60122,0.4897,0.50177,0.20145,0.53957,0.44515,0.48671,0.17347,1.98622,2.22615,1.28688,1.05484,0.0005348,0.0005348,0.0005348
39,2453.73,1.61642,1.95659,1.05423,0.96717,0.58933,0.52459,0.49475,0.19958,0.52914,0.45019,0.44392,0.15564,1.8902,2.28531,1.26583,1.02972,0.0004952,0.0004952,0.0004952
40,2514.54,1.61453,1.98111,1.05678,0.96775,0.6046,0.52062,0.52049,0.20765,0.55141,0.45355,0.4788,0.16945,1.94299,2.22435,1.23926,1.04191,0.0004556,0.0004556,0.0004556
41,2573.62,1.63044,2.05445,1.09633,0.98568,0.61487,0.51702,0.52148,0.22291,0.58612,0.47323,0.51334,0.20237,1.84823,2.14419,1.21419,1.02887,0.000416,0.000416,0.000416
42,2628.99,1.60811,1.96381,1.04923,0.97567,0.59679,0.45061,0.46427,0.16048,0.49161,0.35561,0.36844,0.10561,2.27649,2.89548,1.3191,1.11124,0.0003764,0.0003764,0.0003764
43,2685.48,1.58422,1.95264,1.04431,0.96508,0.61453,0.54147,0.54719,0.22811,0.59136,0.48634,0.5208,0.19118,1.84733,2.14109,1.21563,1.02396,0.0003368,0.0003368,0.0003368
44,2739.88,1.56676,1.91353,1.03231,0.96796,0.63267,0.52561,0.54261,0.21925,0.57735,0.4338,0.46913,0.16554,1.89398,2.31204,1.21512,1.02614,0.0002972,0.0002972,0.0002972
45,2794.38,1.54047,1.87299,1.01274,0.95718,0.63191,0.52879,0.5393,0.22868,0.58178,0.47667,0.51062,0.19673,1.8796,2.132,1.23116,1.02072,0.0002576,0.0002576,0.0002576
46,2847.98,1.52408,1.84436,1.00572,0.95799,0.61063,0.53384,0.52141,0.2233,0.57646,0.47037,0.49126,0.19541,1.81604,2.18492,1.21536,1.01727,0.000218,0.000218,0.000218
47,2903.78,1.51775,1.82461,0.99366,0.95371,0.62865,0.5145,0.51735,0.21387,0.56311,0.44535,0.46452,0.16627,1.90017,2.42721,1.18598,1.03234,0.0001784,0.0001784,0.0001784
48,2959.05,1.4942,1.81586,0.97925,0.94933,0.63628,0.54561,0.54806,0.23536,0.62188,0.47217,0.52562,0.20343,1.85832,2.131,1.17674,1.02271,0.0001388,0.0001388,0.0001388
49,3014.11,1.48729,1.7746,0.96535,0.94494,0.6303,0.54266,0.54576,0.23897,0.57954,0.51156,0.52928,0.21332,1.80362,2.14043,1.16505,1.01277,9.92e-05,9.92e-05,9.92e-05
50,3069.22,1.47997,1.78648,0.95672,0.94769,0.63298,0.56255,0.55894,0.24218,0.59218,0.51198,0.53535,0.21328,1.80046,2.12042,1.15298,1.01212,5.96e-05,5.96e-05,5.96e-05
