epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,879.191,1.94204,2.42481,1.38346,1.10284,0.56568,0.39491,0.39169,0.15724,0.62726,0.38914,0.44768,0.15798,2.09839,2.54555,1.43202,1.14343,0.0014852,0.0014852,0.0014852
15,941.168,1.95842,2.44407,1.38288,1.0972,0.52256,0.38862,0.37846,0.14944,0.52725,0.40642,0.39996,0.14338,2.13772,2.56702,1.46849,1.15967,0.0014456,0.0014456,0.0014456
16,1003.74,1.91526,2.38185,1.33547,1.08521,0.46911,0.32296,0.31058,0.10851,0.42876,0.32543,0.32051,0.10075,2.36018,2.92593,1.84959,1.20025,0.001406,0.001406,0.001406
17,1065.96,1.90741,2.33622,1.34223,1.07906,0.52411,0.38963,0.37037,0.13987,0.54987,0.38173,0.39338,0.13255,2.15622,2.48505,1.5615,1.14154,0.0013664,0.0013664,0.0013664
18,1129.37,1.92222,2.39972,1.34656,1.08379,0.50943,0.36307,0.35909,0.13961,0.5163,0.37383,0.38965,0.13484,2.15172,2.55181,1.4678,1.1492,0.0013268,0.0013268,0.0013268
19,1191.56,1.89533,2.39176,1.30982,1.06056,0.57308,0.37481,0.37844,0.14748,0.54625,0.37877,0.39694,0.13669,2.16326,2.58158,1.48451,1.15409,0.0012872,0.0012872,0.0012872
20,1255.57,1.87031,2.3333,1.30216,1.07086,0.56725,0.41185,0.40588,0.16115,0.57146,0.42541,0.44391,0.16236,2.08335,2.43557,1.43975,1.13906,0.0012476,0.0012476,0.0012476
21,1317.82,1.88482,2.34266,1.30525,1.07065,0.53893,0.41531,0.39051,0.1651,0.53015,0.41185,0.4195,0.16198,2.02415,2.43669,1.37183,1.10494,0.001208,0.001208,0.001208
22,1379.67,1.84218,2.34818,1.27963,1.05759,0.56472,0.43802,0.43873,0.17443,0.59139,0.42864,0.46894,0.16604,2.02638,2.39858,1.31243,1.111,0.0011684,0.0011684,0.0011684
23,1442.46,1.85631,2.3158,1.26959,1.06191,0.55685,0.3842,0.39264,0.15462,0.56329,0.38864,0.43649,0.16357,2.18396,2.6809,1.48821,1.17175,0.0011288,0.0011288,0.0011288
24,1505.94,1.86274,2.35379,1.28745,1.06775,0.5891,0.43556,0.41484,0.16321,0.60827,0.44099,0.4538,0.16502,2.04638,2.42563,1.3097,1.12466,0.0010892,0.0010892,0.0010892
25,1571.17,1.8403,2.32646,1.26855,1.06143,0.59742,0.40306,0.41255,0.15769,0.56311,0.40296,0.43816,0.1539,2.18155,2.61213,1.39026,1.15332,0.0010496,0.0010496,0.0010496
26,1633.92,1.84218,2.33127,1.27158,1.05627,0.57708,0.41877,0.4044,0.16482,0.57694,0.43062,0.4471,0.1644,2.07536,2.37539,1.39079,1.14066,0.00101,0.00101,0.00101
27,1697.26,1.80645,2.27308,1.2209,1.04541,0.60225,0.44543,0.44645,0.18209,0.60817,0.43996,0.47631,0.18383,2.03681,2.34383,1.27693,1.11742,0.0009704,0.0009704,0.0009704
28,1760.09,1.81479,2.27991,1.23363,1.0473,0.59016,0.42716,0.43405,0.18326,0.60456,0.44148,0.47389,0.17526,1.99553,2.34517,1.28892,1.08998,0.0009308,0.0009308,0.0009308
29,1823.74,1.79771,2.27546,1.20713,1.04167,0.55983,0.4084,0.39839,0.16294,0.5536,0.39654,0.41614,0.15415,2.04919,2.41438,1.36969,1.11436,0.0008912,0.0008912,0.0008912
30,1886.64,1.78963,2.24768,1.20551,1.03614,0.5135,0.35496,0.35357,0.12924,0.47174,0.3378,0.35621,0.11771,2.22322,2.68046,1.56345,1.15758,0.0008516,0.0008516,0.0008516
31,1948.71,1.79757,2.25411,1.21352,1.04552,0.59396,0.4242,0.42806,0.17654,0.62876,0.44741,0.48432,0.1845,2.07149,2.4467,1.27804,1.1451,0.000812,0.000812,0.000812
32,2012.52,1.76045,2.25782,1.18339,1.02968,0.57457,0.41481,0.41722,0.16967,0.602,0.40933,0.45525,0.16828,2.06906,2.40612,1.3363,1.13555,0.0007724,0.0007724,0.0007724
33,2074.66,1.74283,2.23242,1.14499,1.02663,0.58409,0.40938,0.41546,0.17315,0.61858,0.40284,0.44632,0.17494,2.09647,2.44146,1.35266,1.13571,0.0007328,0.0007328,0.0007328
34,2139.04,1.74774,2.19416,1.15286,1.02475,0.60525,0.4384,0.4457,0.18293,0.58728,0.42667,0.44915,0.16433,1.99165,2.4142,1.25513,1.08852,0.0006932,0.0006932,0.0006932
35,2202.84,1.6979,2.18681,1.1252,1.01955,0.6033,0.43951,0.45252,0.1894,0.60621,0.46272,0.49112,0.18963,1.99673,2.34323,1.24381,1.10189,0.0006536,0.0006536,0.0006536
36,2266.13,1.69986,2.15263,1.12504,1.01266,0.59547,0.43852,0.43373,0.18117,0.60362,0.45333,0.47303,0.18534,2.05382,2.38233,1.29245,1.13254,0.000614,0.000614,0.000614
37,2328.16,1.72143,2.22222,1.13396,1.01023,0.59049,0.44395,0.43993,0.18664,0.60626,0.4558,0.48165,0.18573,2.00978,2.35329,1.27991,1.10762,0.0005744,0.0005744,0.0005744
38,2390.68,1.6982,2.16739,1.09922,1.01017,0.60377,0.43111,0.43817,0.18187,0.57471,0.43911,0.46325,0.17638,2.02986,2.39176,1.28916,1.1236,0.0005348,0.0005348,0.0005348
39,2454.26,1.71199,2.19416,1.10322,1.01342,0.5982,0.44642,0.43982,0.18093,0.5951,0.46963,0.48192,0.17755,2.0158,2.38283,1.28287,1.11778,0.0004952,0.0004952,0.0004952
40,2516.37,1.65848,2.14022,1.08807,1.0047,0.58872,0.41827,0.41663,0.17071,0.59199,0.43491,0.45826,0.1694,2.05631,2.42398,1.32891,1.12362,0.0004556,0.0004556,0.0004556
41,2577.61,1.73126,2.23145,1.14719,1.02903,0.63985,0.43062,0.44498,0.18811,0.64106,0.44444,0.48236,0.19048,1.99494,2.37391,1.25508,1.12396,0.000416,0.000416,0.000416
42,2634.62,1.73134,2.23149,1.12294,1.03132,0.63832,0.43062,0.44859,0.18831,0.65223,0.44,0.49113,0.19303,2.03112,2.40529,1.25611,1.12306,0.0003764,0.0003764,0.0003764
43,2691.25,1.71285,2.21811,1.0969,1.01897,0.62335,0.43605,0.44775,0.18575,0.63529,0.43457,0.48615,0.18823,2.03715,2.38221,1.26424,1.11341,0.0003368,0.0003368,0.0003368
44,2748.24,1.68805,2.20097,1.09454,1.01755,0.61887,0.44198,0.44474,0.1844,0.59912,0.45383,0.48428,0.18869,2.01059,2.37183,1.25929,1.11767,0.0002972,0.0002972,0.0002972
45,2805.63,1.69519,2.19875,1.09305,1.01697,0.63158,0.43111,0.4444,0.1864,0.64315,0.43901,0.48356,0.18805,2.01322,2.37164,1.24319,1.1159,0.0002576,0.0002576,0.0002576
46,2861.98,1.66459,2.1613,1.07677,1.0081,0.61993,0.44741,0.45105,0.18989,0.63336,0.44346,0.48667,0.19114,2.00718,2.37316,1.23085,1.11363,0.000218,0.000218,0.000218
47,2918.37,1.63966,2.14788,1.05158,0.99913,0.6343,0.43852,0.44215,0.18683,0.65022,0.43852,0.48443,0.19144,1.99525,2.37285,1.22516,1.10356,0.0001784,0.0001784,0.0001784
48,2975.16,1.6568,2.16039,1.04048,1.01,0.60251,0.43852,0.44074,0.18382,0.63008,0.45235,0.48907,0.19308,2.0102,2.3552,1.23215,1.11338,0.0001388,0.0001388,0.0001388
49,3031.28,1.62288,2.1739,1.03962,0.99315,0.60403,0.44346,0.44621,0.19005,0.61805,0.45068,0.48386,0.19155,1.98385,2.35729,1.22538,1.10512,9.92e-05,9.92e-05,9.92e-05
50,3087.43,1.63785,2.14962,1.02985,0.99519,0.62521,0.44346,0.44978,0.18834,0.63244,0.4512,0.48487,0.1923,1.99771,2.36683,1.22285,1.10647,5.96e-05,5.96e-05,5.96e-05
