epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,934.17,1.85107,2.19928,1.21888,1.02443,0.50902,0.41634,0.39852,0.15457,0.50375,0.40411,0.41384,0.13565,2.02904,2.5478,1.40014,1.08554,0.0014456,0.0014456,0.0014456
16,994.552,1.81701,2.15566,1.21096,1.02309,0.52585,0.45499,0.44145,0.18844,0.54774,0.42759,0.44734,0.14993,1.91345,2.50658,1.266,1.03699,0.001406,0.001406,0.001406
17,1053.38,1.82532,2.1532,1.20797,1.0184,0.52139,0.44472,0.41568,0.15269,0.4844,0.37867,0.37494,0.11996,2.05331,2.48423,1.33486,1.07955,0.0013664,0.0013664,0.0013664
18,1112.62,1.79308,2.12795,1.19404,1.01001,0.49975,0.38699,0.3584,0.13897,0.48067,0.38405,0.36934,0.11059,2.07443,2.8901,1.44425,1.09938,0.0013268,0.0013268,0.0013268
19,1174.04,1.79577,2.12426,1.17747,1.00598,0.51509,0.43689,0.42335,0.17727,0.53018,0.39873,0.42855,0.14243,1.9953,2.41109,1.32101,1.05962,0.0012872,0.0012872,0.0012872
20,1234.33,1.77167,2.10109,1.1712,1.01334,0.53831,0.42466,0.43275,0.17876,0.52485,0.39558,0.42618,0.14267,1.94436,2.31565,1.31124,1.04714,0.0012476,0.0012476,0.0012476
21,1293.7,1.77735,2.14774,1.16637,0.9976,0.55226,0.45254,0.45567,0.18168,0.55884,0.40531,0.45647,0.15338,2.02184,2.37593,1.30139,1.05814,0.001208,0.001208,0.001208
22,1354.57,1.75565,2.10951,1.14125,1.00148,0.55281,0.44961,0.46972,0.20145,0.50693,0.41748,0.43679,0.1559,1.87893,2.30397,1.26103,1.02434,0.0011684,0.0011684,0.0011684
23,1414.46,1.74845,2.11199,1.15589,0.99793,0.53091,0.44374,0.425,0.16808,0.56411,0.43591,0.46546,0.16388,2.01806,2.45265,1.34424,1.07206,0.0011288,0.0011288,0.0011288
24,1474.26,1.76103,2.0864,1.15892,0.99887,0.55729,0.4364,0.44507,0.16733,0.51978,0.41341,0.43371,0.13921,2.08921,2.63717,1.31182,1.07947,0.0010892,0.0010892,0.0010892
25,1535.28,1.74171,2.083,1.13287,0.99485,0.53119,0.44667,0.43956,0.18661,0.53766,0.41135,0.43485,0.14724,1.89748,2.38169,1.29145,1.03834,0.0010496,0.0010496,0.0010496
26,1594.7,1.70135,2.04838,1.09698,0.98793,0.50224,0.45646,0.44881,0.19175,0.46078,0.47114,0.45836,0.17683,1.88936,2.12252,1.29037,1.03541,0.00101,0.00101,0.00101
27,1654.11,1.6879,2.00721,1.09349,0.9837,0.50734,0.43591,0.43158,0.17161,0.47229,0.40264,0.41259,0.14598,2.03499,2.39108,1.29766,1.05554,0.0009704,0.0009704,0.0009704
28,1714.33,1.6619,1.95598,1.09061,0.97972,0.48717,0.3816,0.36207,0.13237,0.43532,0.30039,0.29675,0.07739,2.23461,3.37534,1.37521,1.1177,0.0009308,0.0009308,0.0009308
29,1775.31,1.65387,1.93839,1.09042,0.9799,0.54322,0.46771,0.44895,0.18653,0.51349,0.42074,0.42219,0.15057,1.92471,2.34686,1.26238,1.04026,0.0008912,0.0008912,0.0008912
30,1835.1,1.6214,1.9036,1.06818,0.96615,0.50445,0.46477,0.43663,0.1751,0.49463,0.44867,0.44018,0.14372,2.02471,2.61865,1.28617,1.06937,0.0008516,0.0008516,0.0008516
31,1894.78,1.65019,1.93248,1.05915,0.97634,0.55055,0.44706,0.45089,0.18966,0.55314,0.42857,0.45645,0.17668,1.89883,2.14659,1.23812,1.02673,0.000812,0.000812,0.000812
32,1956.19,1.57506,1.84434,1.04887,0.95664,0.47888,0.43738,0.41055,0.16623,0.43943,0.40753,0.3891,0.13046,1.96662,2.64445,1.28948,1.04931,0.0007724,0.0007724,0.0007724
33,2015.38,1.5849,1.8435,1.03752,0.96103,0.52848,0.5083,0.47836,0.21845,0.53836,0.50538,0.50906,0.20401,1.79019,2.04734,1.21437,1.00474,0.0007328,0.0007328,0.0007328
34,2075.34,1.54652,1.8021,1.00232,0.9469,0.50499,0.46429,0.43652,0.17903,0.4765,0.41145,0.41529,0.14383,2.02015,2.57019,1.24389,1.06621,0.0006932,0.0006932,0.0006932
35,2135.97,1.56154,1.82005,1.01853,0.95629,0.51782,0.46282,0.44317,0.18775,0.51175,0.43894,0.44929,0.16486,1.927,2.25258,1.24872,1.04011,0.0006536,0.0006536,0.0006536
36,2195.9,1.55903,1.78243,0.99742,0.95745,0.52296,0.40068,0.40632,0.15135,0.46347,0.33757,0.33625,0.09276,2.17564,3.06549,1.33163,1.0942,0.000614,0.000614,0.000614
37,2255.59,1.51996,1.75234,0.97449,0.95024,0.54019,0.50062,0.47468,0.2068,0.52952,0.50538,0.50212,0.19828,1.83379,2.1823,1.21948,1.02624,0.0005744,0.0005744,0.0005744
38,2317.03,1.53311,1.79844,0.98577,0.94771,0.52286,0.4638,0.44654,0.18307,0.48235,0.4364,0.42852,0.14239,1.95886,2.53832,1.28796,1.05532,0.0005348,0.0005348,0.0005348
39,2376.91,1.51902,1.75763,0.9742,0.94854,0.55653,0.46282,0.47158,0.20329,0.51876,0.42928,0.44937,0.16197,1.88039,2.27087,1.21745,1.02768,0.0004952,0.0004952,0.0004952
40,2437.05,1.50902,1.72163,0.97124,0.94353,0.55999,0.50734,0.49933,0.22913,0.6018,0.51536,0.5479,0.22629,1.72116,2.00999,1.15716,1.00801,0.0004556,0.0004556,0.0004556
41,2496.02,1.55719,1.82546,1.0197,0.97244,0.56705,0.44129,0.45431,0.18125,0.54149,0.40851,0.4384,0.14311,1.97769,2.62371,1.218,1.05802,0.000416,0.000416,0.000416
42,2549.54,1.52151,1.77098,0.9937,0.95729,0.5366,0.48092,0.46316,0.19715,0.51258,0.45939,0.46658,0.16544,1.90244,2.35716,1.20924,1.0332,0.0003764,0.0003764,0.0003764
43,2602.63,1.51365,1.75696,0.97734,0.95489,0.51959,0.47211,0.45407,0.19123,0.51361,0.40244,0.4302,0.14719,1.97993,2.56107,1.21906,1.04954,0.0003368,0.0003368,0.0003368
44,2656.17,1.49104,1.71883,0.97009,0.94564,0.55663,0.49814,0.4835,0.21541,0.53329,0.47126,0.47898,0.17634,1.83479,2.26813,1.15529,1.00704,0.0002972,0.0002972,0.0002972
45,2709.9,1.47268,1.72406,0.95408,0.94321,0.5536,0.5225,0.50331,0.22762,0.5475,0.5137,0.52604,0.21617,1.77981,2.07399,1.15216,1.01491,0.0002576,0.0002576,0.0002576
46,2764.89,1.47028,1.72164,0.95232,0.94184,0.54514,0.51566,0.48349,0.21163,0.54227,0.51517,0.5134,0.18647,1.84066,2.29694,1.17148,1.03173,0.000218,0.000218,0.000218
47,2817.9,1.46015,1.685,0.94684,0.94058,0.57601,0.5044,0.49445,0.2216,0.59133,0.52314,0.53975,0.2153,1.80555,2.13589,1.15508,1.02316,0.0001784,0.0001784,0.0001784
48,2870.48,1.43637,1.66806,0.9261,0.93605,0.56078,0.49722,0.48057,0.21054,0.5278,0.49266,0.48763,0.18656,1.85352,2.22834,1.17711,1.0324,0.0001388,0.0001388,0.0001388
49,2925.18,1.42771,1.64598,0.92031,0.9352,0.57588,0.51285,0.49939,0.22482,0.58096,0.51174,0.52593,0.2067,1.79881,2.15768,1.14791,1.01844,9.92e-05,9.92e-05,9.92e-05
50,2979.16,1.42325,1.67056,0.91427,0.93123,0.56341,0.49951,0.48027,0.20778,0.53916,0.49658,0.49709,0.18515,1.88569,2.34064,1.17506,1.0474,5.96e-05,5.96e-05,5.96e-05
