epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,2817.7,1.85144,2.4229,1.12911,1.06869,0.426,0.30123,0.2869,0.10173,0.405,0.23488,0.24815,0.076,2.58873,2.90439,1.89252,1.17099,0.000812,0.000812,0.000812
32,2905.96,1.83062,2.42508,1.12137,1.06201,0.49034,0.32317,0.32303,0.11636,0.44625,0.27509,0.29455,0.08747,2.48433,2.98096,1.72623,1.15323,0.0007724,0.0007724,0.0007724
33,2997.65,1.83362,2.41956,1.12186,1.06236,0.47323,0.31724,0.31673,0.11406,0.44359,0.27608,0.29416,0.09019,2.46689,2.8846,1.73764,1.13471,0.0007328,0.0007328,0.0007328
34,3086.16,1.82425,2.40537,1.11261,1.06197,0.48116,0.34564,0.33538,0.12137,0.44323,0.28732,0.30068,0.09032,2.46645,2.89751,1.71578,1.14851,0.0006932,0.0006932,0.0006932
35,3174.94,1.80932,2.42685,1.11107,1.05852,0.45197,0.32798,0.31982,0.11562,0.43964,0.28571,0.29262,0.08822,2.48186,2.91292,1.76264,1.15827,0.0006536,0.0006536,0.0006536
36,3265.49,1.81952,2.4231,1.10541,1.06328,0.45617,0.32531,0.31828,0.11045,0.39946,0.2825,0.28182,0.07863,2.48495,2.85975,1.77312,1.14897,0.000614,0.000614,0.000614
37,3356.64,1.76814,2.38358,1.06729,1.04566,0.45514,0.30712,0.30959,0.11057,0.46113,0.27394,0.29072,0.08635,2.50063,2.94186,1.74987,1.16176,0.0005744,0.0005744,0.0005744
38,3446.06,1.76711,2.35448,1.06774,1.04624,0.48837,0.33333,0.3344,0.1195,0.44981,0.28946,0.3062,0.09058,2.48426,2.94253,1.66843,1.16342,0.0005348,0.0005348,0.0005348
39,3538,1.76278,2.36451,1.05816,1.04505,0.49456,0.33087,0.32325,0.11921,0.43447,0.2825,0.28492,0.08735,2.44606,2.9163,1.72863,1.15631,0.0004952,0.0004952,0.0004952
40,3631.5,1.76641,2.35318,1.05048,1.0434,0.50761,0.32691,0.33423,0.11841,0.42876,0.28892,0.29929,0.08733,2.51136,2.89475,1.74299,1.17974,0.0004556,0.0004556,0.0004556
41,3719.5,1.8343,2.50119,1.12059,1.09411,0.46124,0.32263,0.32471,0.12256,0.44026,0.3114,0.31967,0.0978,2.43932,2.89584,1.73166,1.14125,0.000416,0.000416,0.000416
42,3803.21,1.79187,2.44527,1.07293,1.08029,0.44211,0.32638,0.31761,0.1139,0.43607,0.2718,0.29292,0.08307,2.53561,2.94846,1.76186,1.16531,0.0003764,0.0003764,0.0003764
43,3886.6,1.77951,2.44203,1.06679,1.07254,0.44797,0.33761,0.32028,0.12065,0.43236,0.30765,0.30763,0.09462,2.42792,2.88511,1.72411,1.13427,0.0003368,0.0003368,0.0003368
44,3971.13,1.77536,2.4326,1.06527,1.0711,0.48632,0.3542,0.33896,0.11832,0.43537,0.30116,0.30366,0.088,2.46146,2.86758,1.68996,1.15147,0.0002972,0.0002972,0.0002972
45,4054.08,1.75176,2.42304,1.04605,1.06815,0.48343,0.32959,0.33429,0.12637,0.45871,0.29654,0.30683,0.09339,2.42841,2.90689,1.69147,1.14848,0.0002576,0.0002576,0.0002576
46,4137.55,1.74827,2.41593,1.03296,1.06426,0.47126,0.3344,0.32958,0.12155,0.4513,0.29588,0.30401,0.09036,2.50069,2.94075,1.69067,1.16912,0.000218,0.000218,0.000218
47,4221.63,1.72994,2.37273,1.01984,1.06374,0.49177,0.33494,0.33364,0.12508,0.47416,0.29856,0.31493,0.09553,2.46871,2.89839,1.67622,1.16084,0.0001784,0.0001784,0.0001784
48,4302.34,1.71326,2.39072,1.00689,1.04758,0.48565,0.33815,0.33701,0.12477,0.46672,0.29213,0.3087,0.09055,2.48817,2.90026,1.69668,1.15399,0.0001388,0.0001388,0.0001388
49,4383.9,1.70817,2.3758,1.00392,1.0503,0.47307,0.32745,0.32565,0.11825,0.43101,0.27555,0.29051,0.08794,2.52082,2.96877,1.71364,1.17688,9.92e-05,9.92e-05,9.92e-05
50,4467.94,1.69616,2.37399,0.99551,1.0495,0.48422,0.33387,0.33606,0.1226,0.47129,0.27555,0.30278,0.0924,2.49047,2.9226,1.70798,1.16612,5.96e-05,5.96e-05,5.96e-05
