epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,1408.01,2.10548,2.66792,1.37596,1.13366,0.47671,0.33021,0.29481,0.11918,0.45827,0.32387,0.30163,0.10085,2.18117,2.70551,1.57565,1.20096,0.0014456,0.0014456,0.0014456
16,1499.15,2.10279,2.65991,1.40223,1.12118,0.56991,0.39031,0.38359,0.16479,0.55262,0.37966,0.39221,0.14498,2.11826,2.60208,1.41191,1.15909,0.001406,0.001406,0.001406
17,1590.65,2.07865,2.64506,1.33814,1.11468,0.58409,0.39919,0.38467,0.16321,0.56996,0.37344,0.38204,0.14001,2.14956,2.5573,1.3778,1.1793,0.0013664,0.0013664,0.0013664
18,1684.09,2.08269,2.6605,1.3667,1.11552,0.52775,0.32225,0.32619,0.12218,0.45701,0.29673,0.29591,0.0938,2.31647,2.72202,1.65077,1.21089,0.0013268,0.0013268,0.0013268
19,1774.71,2.06607,2.65361,1.33527,1.10975,0.53171,0.34086,0.33572,0.13011,0.54204,0.29597,0.31756,0.10445,2.31115,2.76022,1.54211,1.21461,0.0012872,0.0012872,0.0012872
20,1863.75,2.06708,2.64681,1.34326,1.10841,0.49384,0.35734,0.34424,0.14106,0.47211,0.32665,0.32862,0.11828,2.18807,2.66677,1.49715,1.17196,0.0012476,0.0012476,0.0012476
21,1948.14,2.02176,2.61008,1.30034,1.08931,0.5376,0.35861,0.33775,0.12846,0.52953,0.32818,0.32895,0.10513,2.2724,2.73841,1.4707,1.19927,0.001208,0.001208,0.001208
22,2034.83,2.04264,2.61569,1.32397,1.10799,0.5686,0.38575,0.36761,0.14977,0.53342,0.34568,0.35264,0.12121,2.16245,2.65797,1.45205,1.16908,0.0011684,0.0011684,0.0011684
23,2121.6,2.02237,2.58155,1.29042,1.10181,0.50268,0.35379,0.33946,0.12903,0.4987,0.29064,0.30394,0.09521,2.27856,2.77496,1.50084,1.18737,0.0011288,0.0011288,0.0011288
24,2206.48,2.01319,2.57378,1.27679,1.08695,0.54425,0.38625,0.3686,0.14473,0.52876,0.35734,0.35939,0.11847,2.22395,2.77796,1.40038,1.19135,0.0010892,0.0010892,0.0010892
25,2292.34,2.02202,2.58107,1.28602,1.09026,0.55521,0.351,0.35785,0.1376,0.52004,0.31651,0.33305,0.10823,2.27271,2.66491,1.49279,1.1936,0.0010496,0.0010496,0.0010496
26,2378.77,2.01369,2.5748,1.28829,1.09116,0.5825,0.39792,0.39664,0.17038,0.58615,0.386,0.41457,0.16039,2.10424,2.53527,1.34432,1.16416,0.00101,0.00101,0.00101
27,2464.62,1.97376,2.53089,1.24385,1.08028,0.54432,0.33528,0.33618,0.13016,0.55965,0.29292,0.31524,0.10354,2.27454,2.74135,1.48213,1.18724,0.0009704,0.0009704,0.0009704
28,2550.08,1.99032,2.58482,1.25601,1.07837,0.57402,0.37053,0.36737,0.14432,0.5787,0.34948,0.36494,0.12466,2.23839,2.6451,1.43042,1.20182,0.0009308,0.0009308,0.0009308
29,2637.72,1.97249,2.56118,1.22425,1.08558,0.55634,0.3822,0.37621,0.15519,0.54677,0.3576,0.3685,0.12917,2.13412,2.57649,1.37404,1.16263,0.0008912,0.0008912,0.0008912
30,2724.45,1.94867,2.53049,1.21761,1.07365,0.58778,0.36799,0.38428,0.15846,0.58131,0.34613,0.37593,0.13401,2.20274,2.63826,1.36772,1.18502,0.0008516,0.0008516,0.0008516
31,2812,1.94986,2.54206,1.2181,1.07815,0.58414,0.39412,0.39059,0.1627,0.55395,0.37915,0.39887,0.14543,2.13405,2.55654,1.37066,1.16563,0.000812,0.000812,0.000812
32,2898.32,1.9693,2.54205,1.22256,1.0699,0.55461,0.36419,0.36308,0.14618,0.55449,0.31565,0.3433,0.12099,2.21016,2.71947,1.40067,1.18999,0.0007724,0.0007724,0.0007724
33,2984.79,1.9261,2.52367,1.20677,1.06923,0.58652,0.39158,0.38994,0.16477,0.56426,0.36292,0.38264,0.14024,2.14631,2.62603,1.34981,1.16388,0.0007328,0.0007328,0.0007328
34,3080.39,1.93912,2.51865,1.2102,1.07218,0.56513,0.3751,0.37733,0.15325,0.59218,0.31524,0.35441,0.12467,2.19003,2.62171,1.37642,1.17801,0.0006932,0.0006932,0.0006932
35,3173.24,1.91143,2.50483,1.18272,1.06146,0.55255,0.38372,0.3805,0.14815,0.54903,0.33147,0.36034,0.12222,2.26812,2.65038,1.39843,1.19896,0.0006536,0.0006536,0.0006536
36,3265.62,1.91927,2.50572,1.17957,1.06544,0.5584,0.36926,0.36554,0.14776,0.56798,0.31144,0.34483,0.11782,2.22792,2.69831,1.39532,1.19232,0.000614,0.000614,0.000614
37,3357.2,1.9259,2.52065,1.18592,1.06359,0.57553,0.40274,0.40036,0.16736,0.55004,0.37383,0.39275,0.14477,2.14984,2.56268,1.30358,1.16771,0.0005744,0.0005744,0.0005744
38,3445.44,1.85902,2.45251,1.14932,1.05086,0.58168,0.39615,0.39638,0.16626,0.52588,0.37332,0.38563,0.1383,2.14274,2.63952,1.33179,1.16518,0.0005348,0.0005348,0.0005348
39,3534.27,1.87022,2.4733,1.14013,1.04657,0.60083,0.38975,0.40093,0.17098,0.57142,0.3647,0.39316,0.1453,2.10047,2.61331,1.29692,1.15108,0.0004952,0.0004952,0.0004952
40,3620.89,1.86377,2.42535,1.12985,1.05106,0.60242,0.39619,0.40925,0.17434,0.61219,0.37433,0.41265,0.15801,2.10774,2.53094,1.30711,1.16319,0.0004556,0.0004556,0.0004556
41,3706.06,1.90568,2.60607,1.17903,1.09012,0.5969,0.39919,0.39937,0.16362,0.57842,0.37383,0.39152,0.14139,2.15739,2.58354,1.3212,1.16764,0.000416,0.000416,0.000416
42,3789.65,1.88452,2.57374,1.16416,1.08497,0.59633,0.37586,0.38831,0.1597,0.58293,0.35683,0.38298,0.13674,2.16953,2.62546,1.33972,1.17298,0.0003764,0.0003764,0.0003764
43,3870.21,1.87853,2.57271,1.15733,1.08166,0.59264,0.39369,0.39854,0.1677,0.58417,0.37256,0.39846,0.14385,2.16372,2.7103,1.31656,1.17455,0.0003368,0.0003368,0.0003368
44,3950.18,1.85775,2.52686,1.14975,1.07202,0.59056,0.39543,0.39648,0.16347,0.5886,0.35937,0.38453,0.13793,2.13545,2.6557,1.30705,1.16254,0.0002972,0.0002972,0.0002972
45,4032.19,1.847,2.49504,1.1308,1.07249,0.60828,0.36979,0.39094,0.16142,0.60356,0.34517,0.37977,0.13577,2.17516,2.70648,1.32844,1.17838,0.0002576,0.0002576,0.0002576
46,4113.75,1.83952,2.52153,1.12265,1.07162,0.58906,0.39589,0.40229,0.16642,0.56702,0.37357,0.39481,0.14388,2.14961,2.59981,1.30051,1.16919,0.000218,0.000218,0.000218
47,4194.36,1.81383,2.49986,1.10793,1.06026,0.61464,0.39156,0.40223,0.16802,0.5872,0.37408,0.40162,0.145,2.15051,2.64027,1.29466,1.17386,0.0001784,0.0001784,0.0001784
48,4274.51,1.81964,2.49532,1.10337,1.05803,0.58766,0.39082,0.39837,0.16606,0.57251,0.36749,0.39136,0.14078,2.15275,2.66682,1.29916,1.1713,0.0001388,0.0001388,0.0001388
49,4354.55,1.79817,2.47924,1.09337,1.05691,0.59243,0.40072,0.40268,0.16799,0.54111,0.38524,0.39673,0.14321,2.1601,2.63482,1.29808,1.17403,9.92e-05,9.92e-05,9.92e-05
50,4434.94,1.79292,2.4727,1.07886,1.05259,0.60513,0.39721,0.40376,0.16796,0.57622,0.37535,0.40045,0.14335,2.15641,2.68035,1.29632,1.17502,5.96e-05,5.96e-05,5.96e-05
