epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1823.37,1.92543,2.30435,1.36435,1.0727,0.59212,0.47289,0.49295,0.2029,0.51045,0.45019,0.45279,0.17244,1.83937,2.06276,1.38402,1.03048,0.0009308,0.0009308,0.0009308
29,1888.9,1.89134,2.26466,1.31022,1.04953,0.5842,0.47188,0.47118,0.17789,0.51761,0.42077,0.42638,0.14304,2.05644,2.40801,1.38463,1.08961,0.0008912,0.0008912,0.0008912
30,1953.16,1.84925,2.21825,1.28315,1.05656,0.49585,0.35729,0.35077,0.10472,0.36363,0.26818,0.24428,0.06133,2.49952,3.14156,1.5812,1.16577,0.0008516,0.0008516,0.0008516
31,2017.31,1.85426,2.22854,1.29408,1.05295,0.60581,0.48579,0.49367,0.19518,0.56166,0.43968,0.44624,0.15382,1.88114,2.31681,1.37062,1.02463,0.000812,0.000812,0.000812
32,2081.87,1.89782,2.27133,1.32736,1.05985,0.61447,0.4855,0.52244,0.20819,0.5524,0.44821,0.47279,0.17841,1.84653,2.07365,1.33933,1.01469,0.0007724,0.0007724,0.0007724
33,2147.79,1.83862,2.2032,1.28867,1.04455,0.59624,0.48424,0.49438,0.19647,0.56004,0.45986,0.46877,0.17153,1.86796,2.18049,1.36842,1.03177,0.0007328,0.0007328,0.0007328
34,2213.04,1.81255,2.17681,1.26427,1.03523,0.54457,0.47583,0.47453,0.18252,0.48829,0.43085,0.41998,0.14071,1.95115,2.19077,1.37662,1.04103,0.0006932,0.0006932,0.0006932
35,2276.73,1.79351,2.1228,1.2381,1.0239,0.59292,0.49054,0.51043,0.21298,0.52056,0.44809,0.46477,0.17553,1.85641,2.05834,1.3272,1.01459,0.0006536,0.0006536,0.0006536
36,2341.97,1.7779,2.12991,1.22832,1.03023,0.64484,0.5098,0.53505,0.22077,0.58645,0.46364,0.48956,0.17661,1.86345,2.15445,1.27911,1.02966,0.000614,0.000614,0.000614
37,2407.72,1.76996,2.1432,1.22628,1.02535,0.60426,0.49685,0.5165,0.20837,0.54047,0.46322,0.46794,0.17365,1.90712,2.09839,1.35378,1.03759,0.0005744,0.0005744,0.0005744
38,2472.2,1.77367,2.09661,1.20793,1.02799,0.62652,0.49769,0.52587,0.20713,0.52515,0.41049,0.43972,0.15377,1.91672,2.24806,1.31869,1.03439,0.0005348,0.0005348,0.0005348
39,2535.67,1.7484,2.09822,1.19254,1.02017,0.61656,0.51618,0.52885,0.22096,0.58069,0.48083,0.50558,0.19661,1.83951,2.04916,1.27513,1.02652,0.0004952,0.0004952,0.0004952
40,2599.47,1.75711,2.10899,1.20548,1.01628,0.61413,0.52837,0.53345,0.22539,0.55697,0.47919,0.4864,0.18403,1.82403,2.05125,1.24068,1.01359,0.0004556,0.0004556,0.0004556
41,2661.9,1.76771,2.11928,1.23487,1.04349,0.63224,0.50063,0.51729,0.21675,0.60135,0.4781,0.50534,0.19441,1.85064,2.13531,1.27113,1.03325,0.000416,0.000416,0.000416
42,2719.54,1.73473,2.08441,1.2151,1.03075,0.6316,0.5082,0.52891,0.21584,0.58762,0.45313,0.4817,0.18028,1.82816,2.04564,1.30785,1.02173,0.0003764,0.0003764,0.0003764
43,2776.91,1.73393,2.11884,1.19872,1.03237,0.65376,0.50273,0.54351,0.22111,0.55454,0.46995,0.4806,0.18695,1.83437,2.01447,1.29318,1.03026,0.0003368,0.0003368,0.0003368
44,2834.09,1.71656,2.06891,1.18532,1.02202,0.62245,0.50242,0.52689,0.22196,0.56196,0.48592,0.50201,0.20295,1.81849,2.02449,1.28462,1.02372,0.0002972,0.0002972,0.0002972
45,2890.82,1.69409,2.03649,1.16364,1.01841,0.62578,0.50609,0.52184,0.2182,0.56947,0.46784,0.49034,0.18661,1.82906,2.10867,1.31756,1.03193,0.0002576,0.0002576,0.0002576
46,2949.59,1.69144,2.03059,1.16327,1.01734,0.62559,0.50063,0.51079,0.20926,0.55854,0.48087,0.48805,0.19074,1.8776,2.11423,1.28577,1.05446,0.000218,0.000218,0.000218
47,3006.13,1.66776,2.03235,1.14078,1.01072,0.63443,0.5172,0.53618,0.23054,0.56695,0.50399,0.51327,0.19838,1.80392,2.01732,1.2768,1.02167,0.0001784,0.0001784,0.0001784
48,3062.07,1.65512,1.99762,1.11388,1.00989,0.6324,0.51416,0.53976,0.22541,0.5791,0.47539,0.50015,0.19807,1.82067,2.05998,1.263,1.02832,0.0001388,0.0001388,0.0001388
49,3118.49,1.65532,2.00096,1.11739,1.00047,0.64118,0.5025,0.52904,0.22538,0.58958,0.47037,0.50217,0.19917,1.81301,2.08314,1.26016,1.02342,9.92e-05,9.92e-05,9.92e-05
50,3174.89,1.63161,1.97565,1.10269,0.99987,0.63719,0.50399,0.53039,0.22535,0.57136,0.46616,0.497,0.1906,1.81678,2.10909,1.27185,1.02058,5.96e-05,5.96e-05,5.96e-05
