epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,67.5336,2.64653,3.35623,3.67034,1.40602,0.44547,0.15246,0.15172,0.05145,0.49688,0.17005,0.18696,0.06394,2.52941,3.16204,3.54276,1.2829,0.000660714,0.000660714,0.000660714
2,131.822,2.34982,2.74444,2.31033,1.21349,0.30614,0.19982,0.16715,0.04372,0.28086,0.1899,0.14553,0.03214,2.67863,3.35001,2.50565,1.33565,0.0013011,0.0013011,0.0013011
3,193.78,2.34698,2.73665,2.00792,1.22022,0.35596,0.28056,0.21334,0.06436,0.3299,0.28191,0.21029,0.05317,2.54615,3.1224,2.07575,1.27085,0.00191508,0.00191508,0.00191508
4,255.284,2.34006,2.74157,1.86372,1.19134,0.40306,0.32612,0.27613,0.08974,0.33453,0.31394,0.23857,0.06208,2.39877,2.74368,1.8696,1.23907,0.0018812,0.0018812,0.0018812
5,318.47,2.28812,2.67825,1.78525,1.18133,0.3848,0.32521,0.27278,0.0882,0.33987,0.2986,0.22846,0.06387,2.29831,2.76885,1.80831,1.17023,0.0018416,0.0018416,0.0018416
6,380.312,2.30261,2.65862,1.74985,1.17159,0.44401,0.31123,0.29003,0.09657,0.39983,0.28146,0.25168,0.07446,2.37345,2.83148,1.82897,1.20817,0.001802,0.001802,0.001802
7,442.516,2.28448,2.71453,1.75561,1.17933,0.43723,0.34506,0.30305,0.09829,0.40939,0.32115,0.28208,0.07728,2.32377,2.84211,1.74525,1.18803,0.0017624,0.0017624,0.0017624
8,506.204,2.20932,2.59451,1.65825,1.14431,0.39934,0.32747,0.28173,0.1041,0.38641,0.29093,0.25684,0.0775,2.36325,3.15786,1.70818,1.22781,0.0017228,0.0017228,0.0017228
9,569.194,2.1539,2.58854,1.5884,1.13168,0.40756,0.29409,0.25644,0.07937,0.31497,0.25169,0.2003,0.05498,2.62163,3.39908,1.83172,1.31042,0.0016832,0.0016832,0.0016832
10,633.935,2.17359,2.5597,1.59446,1.13769,0.44725,0.36671,0.31568,0.11688,0.46827,0.38656,0.36815,0.12928,2.24574,2.57995,1.69192,1.20506,0.0016436,0.0016436,0.0016436
11,696.63,2.1759,2.54938,1.58861,1.13121,0.44397,0.35079,0.32223,0.11287,0.37729,0.30988,0.2765,0.08447,2.28887,2.71013,1.67837,1.18165,0.001604,0.001604,0.001604
12,759.419,2.17206,2.59107,1.56794,1.12482,0.45616,0.36446,0.32441,0.12485,0.44601,0.3419,0.32866,0.11178,2.29666,2.72385,1.66255,1.20389,0.0015644,0.0015644,0.0015644
13,821.491,2.1395,2.54519,1.52995,1.12344,0.46623,0.38115,0.34621,0.13037,0.43941,0.38361,0.34343,0.10841,2.21439,2.54177,1.63027,1.16106,0.0015248,0.0015248,0.0015248
14,883.5,2.10113,2.48948,1.50589,1.10155,0.48213,0.38129,0.36976,0.14817,0.4536,0.37077,0.36329,0.12125,2.14043,2.49858,1.54074,1.12865,0.0014852,0.0014852,0.0014852
15,946.358,2.10473,2.53272,1.50005,1.10711,0.48948,0.37626,0.35756,0.1319,0.44233,0.34641,0.32749,0.10025,2.21731,2.74126,1.58135,1.15873,0.0014456,0.0014456,0.0014456
16,1008.85,2.08216,2.47869,1.49,1.10043,0.46142,0.37889,0.34576,0.12472,0.40004,0.32927,0.2832,0.08144,2.20722,2.98715,1.57766,1.15394,0.001406,0.001406,0.001406
17,1070.58,2.08501,2.45305,1.47938,1.09884,0.51344,0.41543,0.39005,0.15377,0.46125,0.39107,0.35834,0.1173,2.0991,2.55842,1.55282,1.11415,0.0013664,0.0013664,0.0013664
18,1134.45,2.03485,2.45453,1.45022,1.08798,0.45853,0.35859,0.33022,0.1167,0.46669,0.37063,0.36476,0.12186,2.28188,2.54288,1.61767,1.18921,0.0013268,0.0013268,0.0013268
19,1197.14,2.00749,2.38723,1.41414,1.07927,0.49533,0.40553,0.36248,0.1389,0.46461,0.39558,0.3695,0.12105,2.16705,2.62725,1.59168,1.15772,0.0012872,0.0012872,0.0012872
20,1259.3,1.99994,2.41896,1.41158,1.07368,0.494,0.40425,0.3881,0.14329,0.42519,0.37303,0.34801,0.10641,2.18828,2.50332,1.5405,1.14046,0.0012476,0.0012476,0.0012476
21,1323.13,2.00358,2.4017,1.39979,1.0721,0.48186,0.36355,0.33142,0.11922,0.44804,0.32612,0.29606,0.08785,2.3286,3.05924,1.74825,1.20572,0.001208,0.001208,0.001208
22,1385.36,1.97047,2.38525,1.39957,1.07297,0.53911,0.42841,0.41693,0.16741,0.49929,0.40731,0.40058,0.13388,2.05253,2.37069,1.48107,1.11904,0.0011684,0.0011684,0.0011684
23,1449.39,1.97982,2.35853,1.41346,1.06897,0.51564,0.44754,0.41556,0.17038,0.5189,0.447,0.44554,0.16758,1.96735,2.27523,1.48014,1.0909,0.0011288,0.0011288,0.0011288
24,1512.47,1.95188,2.32503,1.3793,1.0669,0.49533,0.41723,0.37461,0.14835,0.51092,0.44023,0.43416,0.16421,2.12242,2.35788,1.53517,1.16189,0.0010892,0.0010892,0.0010892
25,1574.44,1.95989,2.3468,1.37356,1.06626,0.44017,0.38611,0.34852,0.13612,0.45211,0.36716,0.35105,0.11898,2.16499,2.69422,1.54392,1.14996,0.0010496,0.0010496,0.0010496
26,1637.68,1.91994,2.26437,1.3341,1.06079,0.51404,0.41462,0.39189,0.15255,0.51074,0.37167,0.37813,0.1228,2.17427,2.6556,1.48818,1.14245,0.00101,0.00101,0.00101
27,1699.27,1.8905,2.2344,1.30553,1.04449,0.51494,0.43798,0.40244,0.1684,0.52781,0.44475,0.42971,0.16058,2.05737,2.50992,1.48959,1.14449,0.0009704,0.0009704,0.0009704
28,1761.85,1.90186,2.23785,1.31196,1.0473,0.54192,0.42806,0.42089,0.17205,0.54659,0.43175,0.45058,0.16426,2.00416,2.24509,1.43913,1.10032,0.0009308,0.0009308,0.0009308
29,1826.01,1.86627,2.19025,1.27042,1.03434,0.54425,0.4452,0.43047,0.18407,0.55522,0.4452,0.44677,0.17668,1.95911,2.25219,1.47293,1.09068,0.0008912,0.0008912,0.0008912
30,1888.35,1.8381,2.18338,1.2765,1.03401,0.49657,0.41332,0.38094,0.15831,0.47839,0.37934,0.36485,0.12686,2.04415,2.74395,1.54473,1.11547,0.0008516,0.0008516,0.0008516
31,1952.94,1.85442,2.19373,1.27961,1.04078,0.54017,0.43482,0.42494,0.17183,0.50904,0.44522,0.43537,0.15957,2.00081,2.25476,1.47686,1.10639,0.000812,0.000812,0.000812
32,2015.26,1.81602,2.15594,1.25433,1.02252,0.54433,0.45241,0.43504,0.17948,0.55448,0.45557,0.45901,0.1681,2.00543,2.26044,1.41097,1.10162,0.0007724,0.0007724,0.0007724
33,2077.51,1.80897,2.11502,1.25452,1.02344,0.51395,0.43527,0.3962,0.16697,0.51252,0.45051,0.41775,0.16333,1.97334,2.35223,1.52336,1.11788,0.0007328,0.0007328,0.0007328
34,2140.79,1.78157,2.09602,1.23733,1.01429,0.5444,0.42806,0.39924,0.16836,0.52614,0.40911,0.397,0.14863,2.01374,2.46242,1.51578,1.1099,0.0006932,0.0006932,0.0006932
35,2203.21,1.79198,2.07343,1.22891,1.01736,0.53011,0.42129,0.40038,0.16894,0.53866,0.43527,0.43448,0.16814,1.99618,2.28061,1.55284,1.12353,0.0006536,0.0006536,0.0006536
36,2265.98,1.75152,2.07497,1.19041,1.01243,0.51234,0.45729,0.41549,0.1791,0.52561,0.45557,0.43988,0.17035,1.96566,2.27921,1.5176,1.10639,0.000614,0.000614,0.000614
37,2328.36,1.76239,2.0723,1.20957,1.01696,0.54231,0.42715,0.42551,0.17157,0.46064,0.4046,0.39061,0.14208,2.01616,2.3805,1.44279,1.09187,0.0005744,0.0005744,0.0005744
38,2390.26,1.76392,2.08119,1.20976,1.01351,0.52364,0.41452,0.38343,0.15643,0.50871,0.4267,0.40379,0.15209,2.07922,2.56174,1.61976,1.18328,0.0005348,0.0005348,0.0005348
39,2454.15,1.73392,2.01138,1.18325,1.00722,0.53391,0.4479,0.42819,0.18596,0.53147,0.4488,0.44912,0.17502,1.89738,2.173,1.44741,1.07787,0.0004952,0.0004952,0.0004952
40,2515.96,1.75452,2.05925,1.18516,1.0082,0.50101,0.41182,0.37647,0.16504,0.51663,0.43212,0.41761,0.16834,2.01757,2.3685,1.50226,1.13475,0.0004556,0.0004556,0.0004556
41,2576.17,1.75913,2.08397,1.21827,1.02709,0.51457,0.44384,0.40142,0.17081,0.54026,0.46752,0.45397,0.17754,1.97816,2.22408,1.53122,1.12642,0.000416,0.000416,0.000416
42,2632.61,1.74515,2.06233,1.18923,1.02958,0.52775,0.43302,0.40904,0.17775,0.52623,0.42851,0.42743,0.16907,1.93909,2.22433,1.44408,1.10035,0.0003764,0.0003764,0.0003764
43,2688.47,1.71955,2.04937,1.17754,1.01787,0.56347,0.45557,0.45844,0.19308,0.53863,0.45106,0.46249,0.18096,1.89738,2.09332,1.38618,1.06489,0.0003368,0.0003368,0.0003368
44,2744.91,1.72408,2.03974,1.17494,1.02186,0.5718,0.45783,0.45965,0.20511,0.56717,0.45963,0.47634,0.18886,1.89635,2.12522,1.36468,1.07505,0.0002972,0.0002972,0.0002972
45,2801.31,1.70521,2.04158,1.16838,1.01606,0.52732,0.46098,0.43249,0.18373,0.55101,0.4673,0.4774,0.18764,2.00486,2.15679,1.42932,1.11134,0.0002576,0.0002576,0.0002576
