epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,1297.29,1.8401,2.19948,1.25642,1.0204,0.55513,0.51348,0.49828,0.20477,0.49801,0.4243,0.44723,0.15269,1.94233,2.23523,1.25941,1.06249,0.0011684,0.0011684,0.0011684
23,1353.83,1.84191,2.24326,1.24617,1.01725,0.56003,0.51858,0.50832,0.21451,0.50937,0.41719,0.45168,0.16213,1.92061,2.17784,1.22915,1.04627,0.0011288,0.0011288,0.0011288
24,1410.49,1.80566,2.20679,1.23484,1.00451,0.57004,0.50517,0.51039,0.21431,0.52204,0.41295,0.45611,0.16117,1.96554,2.18949,1.2516,1.0747,0.0010892,0.0010892,0.0010892
25,1469.37,1.82786,2.21178,1.23501,1.00781,0.53539,0.4963,0.47895,0.21846,0.53172,0.42874,0.4607,0.18149,1.81529,2.0738,1.23635,1.02963,0.0010496,0.0010496,0.0010496
26,1526.71,1.80059,2.19438,1.22765,1.00219,0.5913,0.53113,0.52794,0.22474,0.53955,0.45761,0.48854,0.1771,1.90064,2.1648,1.19594,1.06256,0.00101,0.00101,0.00101
27,1583.82,1.81527,2.17164,1.19418,1.00985,0.51718,0.44973,0.4443,0.17315,0.41756,0.37659,0.38229,0.13229,2.10855,2.22456,1.3689,1.08594,0.0009704,0.0009704,0.0009704
28,1642.63,1.79484,2.18273,1.21819,0.99871,0.57745,0.52741,0.52552,0.22547,0.51765,0.48119,0.4897,0.17316,1.91175,2.2308,1.20392,1.04946,0.0009308,0.0009308,0.0009308
29,1699.59,1.77731,2.14159,1.19014,0.9999,0.58605,0.49422,0.51806,0.21788,0.51746,0.45511,0.49038,0.17885,1.97714,2.1706,1.23071,1.06215,0.0008912,0.0008912,0.0008912
30,1756.99,1.74483,2.12898,1.16984,0.99297,0.56908,0.48415,0.47774,0.19596,0.54024,0.42548,0.46285,0.15905,1.99577,2.30215,1.27239,1.07312,0.0008516,0.0008516,0.0008516
31,1814.54,1.73112,2.09982,1.16481,0.98582,0.54579,0.47526,0.48723,0.19349,0.45971,0.39378,0.4186,0.13802,2.04518,2.26106,1.31141,1.08105,0.000812,0.000812,0.000812
32,1873.61,1.74903,2.14997,1.17606,0.992,0.55822,0.52059,0.48714,0.19869,0.51388,0.43286,0.46004,0.16047,1.9541,2.17793,1.21945,1.061,0.0007724,0.0007724,0.0007724
33,1931.56,1.72478,2.09751,1.15798,0.98572,0.57357,0.49689,0.50441,0.21284,0.50273,0.42578,0.45429,0.15733,1.93711,2.21538,1.22741,1.05576,0.0007328,0.0007328,0.0007328
34,1988.85,1.73302,2.12739,1.14919,0.98297,0.57669,0.46015,0.47632,0.18782,0.5158,0.40415,0.44127,0.14638,2.10379,2.28649,1.26294,1.08913,0.0006932,0.0006932,0.0006932
35,2047.87,1.69294,2.07121,1.11189,0.9688,0.61196,0.55081,0.55134,0.23374,0.54248,0.46489,0.50144,0.18207,1.88461,2.12599,1.16154,1.05092,0.0006536,0.0006536,0.0006536
36,2105.82,1.6981,2.07122,1.1114,0.97439,0.5773,0.46901,0.49704,0.22083,0.51315,0.39793,0.45462,0.17128,1.89983,2.12152,1.23766,1.04587,0.000614,0.000614,0.000614
37,2163.13,1.68348,2.07559,1.10899,0.97063,0.59293,0.51911,0.52524,0.22752,0.51567,0.4637,0.50098,0.18289,1.90363,2.19338,1.1858,1.06278,0.0005744,0.0005744,0.0005744
38,2223.16,1.69648,2.08006,1.11011,0.97515,0.57274,0.49768,0.50441,0.21076,0.54017,0.40207,0.45787,0.16415,1.96452,2.08773,1.24386,1.07034,0.0005348,0.0005348,0.0005348
39,2280.65,1.67816,2.06098,1.09016,0.97145,0.60757,0.5203,0.53726,0.22889,0.54546,0.43763,0.48995,0.17221,1.93104,2.23414,1.18045,1.05891,0.0004952,0.0004952,0.0004952
40,2337.96,1.66561,2.05199,1.08062,0.97005,0.60084,0.52326,0.53364,0.22565,0.53835,0.44415,0.48623,0.18204,1.90552,2.09737,1.18814,1.05482,0.0004556,0.0004556,0.0004556
41,2395.37,1.66703,2.07228,1.1046,0.9864,0.58176,0.50163,0.51078,0.22579,0.5263,0.45858,0.4934,0.18996,1.86922,2.05186,1.18688,1.04551,0.000416,0.000416,0.000416
42,2447.34,1.66772,2.09556,1.10479,0.98279,0.59088,0.53126,0.53563,0.22838,0.52367,0.42311,0.47591,0.17387,1.94561,2.16966,1.16846,1.0664,0.0003764,0.0003764,0.0003764
43,2499.75,1.63889,2.04324,1.06793,0.97115,0.61855,0.54193,0.54895,0.24403,0.57551,0.48148,0.51915,0.19261,1.86526,2.13512,1.13783,1.03746,0.0003368,0.0003368,0.0003368
44,2551.94,1.64497,2.05672,1.07074,0.97921,0.59034,0.51941,0.52513,0.21919,0.51444,0.42933,0.47049,0.16402,1.99274,2.23712,1.1883,1.08102,0.0002972,0.0002972,0.0002972
45,2605.93,1.62781,2.06036,1.04319,0.97499,0.59814,0.51763,0.53448,0.22722,0.50942,0.41598,0.46382,0.16858,1.94172,2.16589,1.16779,1.06077,0.0002576,0.0002576,0.0002576
46,2657.75,1.6035,2.02087,1.05004,0.97258,0.601,0.51289,0.52975,0.23477,0.53503,0.44652,0.49963,0.1884,1.87356,2.09387,1.16135,1.03918,0.000218,0.000218,0.000218
47,2710.07,1.5969,1.99455,1.0287,0.96678,0.60548,0.52563,0.54346,0.23465,0.5388,0.41956,0.48037,0.17603,1.91342,2.19566,1.15299,1.05328,0.0001784,0.0001784,0.0001784
48,2762.65,1.58479,1.96964,1.01564,0.96297,0.61573,0.50548,0.52717,0.22596,0.53271,0.45541,0.49735,0.18702,1.92751,2.10697,1.15211,1.04574,0.0001388,0.0001388,0.0001388
49,2816.61,1.56137,1.96089,1.00025,0.95389,0.59916,0.52474,0.53621,0.22268,0.52956,0.41452,0.47031,0.16134,1.98084,2.41927,1.15251,1.06321,9.92e-05,9.92e-05,9.92e-05
50,2867.78,1.55722,1.95965,1.00979,0.95704,0.62239,0.53475,0.55494,0.24347,0.54909,0.4557,0.513,0.19622,1.86482,2.11745,1.12317,1.03648,5.96e-05,5.96e-05,5.96e-05
