epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1887.58,1.82449,2.17706,1.28783,1.04973,0.51627,0.41719,0.40478,0.13565,0.35905,0.358,0.30552,0.08582,2.2447,2.61076,1.57136,1.00587,0.0008516,0.0008516,0.0008516
31,1950.45,1.81374,2.15748,1.27101,1.05071,0.52281,0.44451,0.43929,0.16458,0.39296,0.37052,0.33114,0.11204,2.08728,2.3705,1.66354,0.97935,0.000812,0.000812,0.000812
32,2012.14,1.79012,2.14956,1.23183,1.03856,0.42158,0.35743,0.33168,0.10172,0.26939,0.24986,0.20425,0.05475,2.53011,2.9489,1.67487,1.05806,0.0007724,0.0007724,0.0007724
33,2074.32,1.77038,2.08236,1.19864,1.02703,0.52424,0.43825,0.44473,0.15883,0.41191,0.3671,0.35034,0.11453,2.19959,2.54946,1.64225,1.00041,0.0007328,0.0007328,0.0007328
34,2137.2,1.78009,2.1515,1.21409,1.03484,0.49215,0.44223,0.42841,0.14969,0.3875,0.36368,0.3394,0.10986,2.21248,2.44765,1.61732,1.00866,0.0006932,0.0006932,0.0006932
35,2198.92,1.76716,2.09593,1.21112,1.029,0.47376,0.3848,0.37028,0.12488,0.35706,0.32954,0.28534,0.0856,2.37108,2.89401,1.69319,1.03078,0.0006536,0.0006536,0.0006536
36,2263.17,1.77115,2.09302,1.20769,1.03101,0.41606,0.35857,0.32935,0.09713,0.27058,0.2884,0.19688,0.05527,2.49762,3.07263,1.86452,1.05825,0.000614,0.000614,0.000614
37,2325.93,1.71896,2.03459,1.17867,1.01745,0.57602,0.46614,0.48106,0.1916,0.49913,0.42288,0.43937,0.16133,2.02388,2.26797,1.45908,0.9731,0.0005744,0.0005744,0.0005744
38,2388.7,1.75633,2.11453,1.19497,1.02263,0.48834,0.40922,0.39723,0.12938,0.38578,0.32499,0.30666,0.0887,2.27701,2.61207,1.60237,1.02407,0.0005348,0.0005348,0.0005348
39,2452.14,1.7407,2.07109,1.20249,1.02448,0.51734,0.42686,0.42549,0.14647,0.39936,0.36881,0.31677,0.09415,2.20456,2.57177,1.59356,1.00326,0.0004952,0.0004952,0.0004952
40,2515.06,1.72349,2.04195,1.17226,1.0214,0.56357,0.48875,0.49151,0.19875,0.48283,0.43483,0.42371,0.15488,1.95089,2.15812,1.43914,0.96468,0.0004556,0.0004556,0.0004556
41,2575.2,1.74967,2.13237,1.20939,1.04533,0.484,0.44678,0.41972,0.14216,0.366,0.3819,0.31354,0.09833,2.26571,2.74005,1.64678,1.01694,0.000416,0.000416,0.000416
42,2633.3,1.70849,2.05305,1.18128,1.02556,0.48349,0.42459,0.38944,0.12989,0.35633,0.32897,0.27519,0.07927,2.30536,2.83921,1.57355,1.02029,0.0003764,0.0003764,0.0003764
43,2690.51,1.71339,2.07722,1.17242,1.03339,0.47901,0.43591,0.41708,0.14135,0.34229,0.36729,0.29594,0.09,2.1987,2.6005,1.62363,0.99898,0.0003368,0.0003368,0.0003368
44,2747.53,1.68302,2.01098,1.13748,1.02553,0.51524,0.45134,0.43525,0.15496,0.39491,0.39727,0.3428,0.10907,2.17454,2.5214,1.59065,1.00914,0.0002972,0.0002972,0.0002972
45,2803.62,1.66448,2.01257,1.13798,1.02339,0.54527,0.46044,0.45864,0.1678,0.45796,0.36369,0.36622,0.12011,2.14117,2.52718,1.50147,0.99561,0.0002576,0.0002576,0.0002576
46,2860.48,1.66413,1.95975,1.12244,1.0148,0.56222,0.45532,0.4761,0.18781,0.45292,0.41833,0.41026,0.14735,2.00495,2.26436,1.51248,0.97224,0.000218,0.000218,0.000218
47,2917.12,1.64836,2.00178,1.1117,1.02214,0.55418,0.45279,0.46033,0.16553,0.45678,0.39339,0.37299,0.12524,2.1152,2.42468,1.47484,0.99455,0.0001784,0.0001784,0.0001784
48,2973.93,1.62675,1.95524,1.10225,1.0076,0.53523,0.45931,0.45162,0.16162,0.42339,0.39285,0.36049,0.11243,2.15352,2.48255,1.48172,0.99957,0.0001388,0.0001388,0.0001388
49,3030.12,1.60793,1.94531,1.08984,1.00102,0.5123,0.43939,0.4322,0.15732,0.38378,0.39044,0.34168,0.11446,2.15122,2.50539,1.54502,0.99875,9.92e-05,9.92e-05,9.92e-05
50,3086.47,1.60865,1.94138,1.07633,1.00221,0.48403,0.43768,0.41226,0.14777,0.39433,0.38532,0.33038,0.10691,2.20379,2.67078,1.54498,1.00835,5.96e-05,5.96e-05,5.96e-05
